,NormMSE,Pearson,Spearman,n_pred,seed,split
TMED10+ctrl,0.018962963,0.9938849021564238,0.9982456140350877,300,1,1
CCND3+ctrl,0.39089623,0.9045889803674072,0.9578947368421052,300,1,1
COPB1+ctrl,0.03938217,0.9879683419130743,0.9954887218045112,300,1,1
CARS+ctrl,0.18240137,0.9906338434666395,0.856140350877193,300,1,1
SPCS2+ctrl,0.060034517,0.983082156155433,1.0,300,1,1
BHLHE40+ctrl,0.9284602,0.20460234308848158,0.9526315789473684,300,2,1
HARS+ctrl,0.11147433,0.9829669548198581,0.9578947368421052,300,2,1
ATP5B+ctrl,0.09843667,0.9741733390837908,0.9666666666666668,300,2,1
DERL2+ctrl,0.013687115,0.9886635408074653,0.9964912280701754,300,2,1
TELO2+ctrl,0.21289125,0.7984648262690826,0.9982456140350877,300,2,1
MRPL39+ctrl,0.17574635,0.9066432848921977,0.9385964912280702,300,2,1
MANF+ctrl,0.039290667,0.984228236717172,0.9947368421052631,300,2,1
TARS+ctrl,0.35419944,0.8229875164106488,0.9719298245614034,300,2,1
TTI1+ctrl,0.21137528,0.950428489362821,0.9649122807017543,300,2,1
SRP72+ctrl,0.013653016,0.9945352060603909,0.9982456140350877,300,2,1
SCYL1+ctrl,0.40436918,0.8835116839036345,0.9385964912280702,300,2,1
HYOU1+ctrl,0.095378004,0.9468353626434691,0.9947368421052631,300,2,1
TMED10+ctrl,0.019688137,0.9938789666048251,1.0,300,2,1
CCND3+ctrl,0.38887596,0.9046353728044778,0.9578947368421052,300,2,1
COPB1+ctrl,0.042097427,0.9873485933057964,0.9954887218045112,300,2,1
CARS+ctrl,0.18815804,0.9903287654742599,0.856140350877193,300,2,1
SPCS2+ctrl,0.056678403,0.9837032067625842,1.0,300,2,1
BHLHE40+ctrl,0.9364839,0.17102519050240517,0.9508771929824561,300,3,1
HARS+ctrl,0.111383684,0.9837201442569494,0.9578947368421052,300,3,1
ATP5B+ctrl,0.09908752,0.9737414810806513,0.9666666666666668,300,3,1
DERL2+ctrl,0.014476718,0.9880220647387432,0.9964912280701754,300,3,1
TELO2+ctrl,0.21530506,0.7973513649581037,1.0,300,3,1
MRPL39+ctrl,0.17560858,0.9061618700798135,0.9403508771929823,300,3,1
MANF+ctrl,0.038802773,0.9853440397419035,0.9947368421052631,300,3,1
TARS+ctrl,0.3575559,0.8223406402394176,0.9719298245614034,300,3,1
TTI1+ctrl,0.21131414,0.9500966726336628,0.9649122807017543,300,3,1
SRP72+ctrl,0.013842074,0.9953033062629402,0.9982456140350877,300,3,1
SCYL1+ctrl,0.40849262,0.8806362394243479,0.9403508771929823,300,3,1
HYOU1+ctrl,0.09096319,0.9499863951059524,0.9964912280701754,300,3,1
TMED10+ctrl,0.02075641,0.994050674373284,0.9982456140350877,300,3,1
CCND3+ctrl,0.3865079,0.9056767844595015,0.9578947368421052,300,3,1
COPB1+ctrl,0.041666675,0.9878171682357788,0.9954887218045112,300,3,1
CARS+ctrl,0.19076748,0.9900710433721542,0.856140350877193,300,3,1
SPCS2+ctrl,0.0531879,0.9844390448924969,1.0,300,3,1
BHLHE40+ctrl,0.93629366,0.1724691514391452,0.9526315789473684,300,4,1
HARS+ctrl,0.1083332,0.9835932273417711,0.9649122807017543,300,4,1
ATP5B+ctrl,0.09794524,0.9732708195224404,0.9666666666666668,300,4,1
DERL2+ctrl,0.014327995,0.9879521597595158,0.9964912280701754,300,4,1
TELO2+ctrl,0.21999645,0.7930229947605767,0.9982456140350877,300,4,1
MRPL39+ctrl,0.17483868,0.9060706829186529,0.9350877192982456,300,4,1
MANF+ctrl,0.039543834,0.9851970413001254,0.9947368421052631,300,4,1
TARS+ctrl,0.36144078,0.8217800045385957,0.9719298245614034,300,4,1
TTI1+ctrl,0.21302336,0.9479191253194585,0.9649122807017543,300,4,1
SRP72+ctrl,0.014793301,0.9947932918439619,0.9982456140350877,300,4,1
SCYL1+ctrl,0.40730423,0.8793128132820129,0.9403508771929823,300,4,1
HYOU1+ctrl,0.09312978,0.9480685605667531,0.9947368421052631,300,4,1
TMED10+ctrl,0.020965224,0.9943046625412535,0.9982456140350877,300,4,1
CCND3+ctrl,0.38731536,0.9072342189028859,0.9578947368421052,300,4,1
COPB1+ctrl,0.03915033,0.9885647450573742,0.9954887218045112,300,4,1
CARS+ctrl,0.18610881,0.9900552919134498,0.856140350877193,300,4,1
SPCS2+ctrl,0.053617466,0.9836377285391791,1.0,300,4,1
BHLHE40+ctrl,0.92178196,0.2363230490591377,0.9508771929824561,300,5,1
HARS+ctrl,0.10984056,0.9826119067147374,0.9578947368421052,300,5,1
ATP5B+ctrl,0.096210636,0.9721576329320669,0.9666666666666668,300,5,1
DERL2+ctrl,0.016564615,0.9868357141249362,0.9964912280701754,300,5,1
TELO2+ctrl,0.22098377,0.8003927830541215,1.0,300,5,1
MRPL39+ctrl,0.18101834,0.9014119521016255,0.9350877192982456,300,5,1
MANF+ctrl,0.043843243,0.9852284619119018,0.9947368421052631,300,5,1
TARS+ctrl,0.3649177,0.8227340197190642,0.9719298245614034,300,5,1
TTI1+ctrl,0.2191754,0.9449391837697476,0.9649122807017543,300,5,1
SRP72+ctrl,0.017410524,0.9949997880903538,0.9982456140350877,300,5,1
SCYL1+ctrl,0.41183254,0.8743211682885885,0.9385964912280702,300,5,1
HYOU1+ctrl,0.09317882,0.946633409243077,0.9964912280701754,300,5,1
TMED10+ctrl,0.025557961,0.9934879658685531,0.9982456140350877,300,5,1
CCND3+ctrl,0.4017762,0.8962145305704325,0.9578947368421052,300,5,1
COPB1+ctrl,0.040081542,0.9876607437618077,0.9954887218045112,300,5,1
CARS+ctrl,0.18660423,0.9905555257573724,0.856140350877193,300,5,1
SPCS2+ctrl,0.047096394,0.984588480567254,1.0,300,5,1
BHLHE40+ctrl,0.9342623,0.1793014415889047,0.9508771929824561,300,6,1
HARS+ctrl,0.11111351,0.9830990694463253,0.9578947368421052,300,6,1
ATP5B+ctrl,0.09791382,0.9742019670084119,0.9666666666666668,300,6,1
DERL2+ctrl,0.014152178,0.9881393427417606,0.9964912280701754,300,6,1
TELO2+ctrl,0.21423273,0.795456057928277,1.0,300,6,1
MRPL39+ctrl,0.17558625,0.9068178833695129,0.9385964912280702,300,6,1
MANF+ctrl,0.03735359,0.984984282637015,0.9947368421052631,300,6,1
TARS+ctrl,0.35550636,0.8225325997918844,0.9719298245614034,300,6,1
TTI1+ctrl,0.2095611,0.9506488360930234,0.9649122807017543,300,6,1
SRP72+ctrl,0.012544112,0.9950963592273183,0.9982456140350877,300,6,1
SCYL1+ctrl,0.4022675,0.8847780618816614,0.9403508771929823,300,6,1
HYOU1+ctrl,0.093006834,0.9491765938873868,0.9964912280701754,300,6,1
TMED10+ctrl,0.018528253,0.9942892542458139,0.9982456140350877,300,6,1
CCND3+ctrl,0.38640633,0.9067478035576642,0.9578947368421052,300,6,1
COPB1+ctrl,0.041096464,0.9877468314953148,0.9954887218045112,300,6,1
CARS+ctrl,0.1886711,0.9902077279984951,0.856140350877193,300,6,1
SPCS2+ctrl,0.057411637,0.9836652244994184,1.0,300,6,1
BHLHE40+ctrl,0.9193728,0.24353421363048255,0.9526315789473684,300,7,1
HARS+ctrl,0.11118088,0.9831865644082427,0.9649122807017543,300,7,1
ATP5B+ctrl,0.10059732,0.9728866564109921,0.9666666666666668,300,7,1
DERL2+ctrl,0.015526308,0.9875808571914604,0.9964912280701754,300,7,1
TELO2+ctrl,0.21803279,0.799947925916058,0.9982456140350877,300,7,1
MRPL39+ctrl,0.18313362,0.9011954959714785,0.9403508771929823,300,7,1
MANF+ctrl,0.043094322,0.9847646978450939,0.9947368421052631,300,7,1
TARS+ctrl,0.36363462,0.8203614233061671,0.9719298245614034,300,7,1
TTI1+ctrl,0.21674187,0.9473531094845384,0.9649122807017543,300,7,1
SRP72+ctrl,0.016278422,0.9947973928356078,0.9982456140350877,300,7,1
SCYL1+ctrl,0.42573082,0.8684925967827439,0.9403508771929823,300,7,1
HYOU1+ctrl,0.09609765,0.9459559355454985,0.9947368421052631,300,7,1
TMED10+ctrl,0.02522714,0.9930796080152504,0.9982456140350877,300,7,1
CCND3+ctrl,0.39982358,0.89822395471856,0.9578947368421052,300,7,1
COPB1+ctrl,0.041144453,0.9879419822245836,0.9954887218045112,300,7,1
CARS+ctrl,0.18732867,0.9902112791314721,0.856140350877193,300,7,1
SPCS2+ctrl,0.05008842,0.9842275106075249,1.0,300,7,1
BHLHE40+ctrl,0.9370501,0.16838889406062663,0.9508771929824561,300,8,1
HARS+ctrl,0.109237954,0.9830583548173308,0.9578947368421052,300,8,1
ATP5B+ctrl,0.094526775,0.973964324221015,0.9666666666666668,300,8,1
DERL2+ctrl,0.013790227,0.9882202782982858,0.9964912280701754,300,8,1
TELO2+ctrl,0.21391757,0.7978279726485198,1.0,300,8,1
MRPL39+ctrl,0.17307974,0.9078728262102231,0.9385964912280702,300,8,1
MANF+ctrl,0.037175704,0.9852301960345358,0.9947368421052631,300,8,1
TARS+ctrl,0.36003742,0.8217651108279824,0.9719298245614034,300,8,1
TTI1+ctrl,0.2087898,0.9492382667958736,0.9649122807017543,300,8,1
SRP72+ctrl,0.012723673,0.9950698358297814,0.9982456140350877,300,8,1
SCYL1+ctrl,0.39919168,0.8825209094211459,0.9421052631578948,300,8,1
HYOU1+ctrl,0.092648365,0.9486533420276828,0.9964912280701754,300,8,1
TMED10+ctrl,0.018758267,0.9940527460712474,0.9982456140350877,300,8,1
CCND3+ctrl,0.38470957,0.906637302134186,0.9578947368421052,300,8,1
COPB1+ctrl,0.03814012,0.988059344701469,0.9954887218045112,300,8,1
CARS+ctrl,0.18573427,0.9901814600452781,0.856140350877193,300,8,1
SPCS2+ctrl,0.056142025,0.9835627414249757,1.0,300,8,1
BHLHE40+ctrl,0.93144876,0.1890540587482974,0.9526315789473684,300,9,1
HARS+ctrl,0.10756423,0.9827595604583621,0.9649122807017543,300,9,1
ATP5B+ctrl,0.09958281,0.9731936035677791,0.9666666666666668,300,9,1
DERL2+ctrl,0.013554779,0.9885295122994648,0.9964912280701754,300,9,1
TELO2+ctrl,0.21737826,0.7897625238138062,0.9982456140350877,300,9,1
MRPL39+ctrl,0.17507945,0.9075590252759866,0.9350877192982456,300,9,1
MANF+ctrl,0.037843358,0.984682472073473,0.9947368421052631,300,9,1
TARS+ctrl,0.35917133,0.8203677255660295,0.9719298245614034,300,9,1
TTI1+ctrl,0.20971261,0.9488272429443896,0.9649122807017543,300,9,1
SRP72+ctrl,0.012601962,0.9945787923643366,0.9982456140350877,300,9,1
SCYL1+ctrl,0.40661508,0.8809292353689671,0.9421052631578948,300,9,1
HYOU1+ctrl,0.0984482,0.94672201765934,0.9947368421052631,300,9,1
TMED10+ctrl,0.018327594,0.9943777061998844,1.0,300,9,1
CCND3+ctrl,0.39003226,0.9083068093750626,0.9578947368421052,300,9,1
COPB1+ctrl,0.03862619,0.9885928272269666,0.9954887218045112,300,9,1
CARS+ctrl,0.18068758,0.9904658226296306,0.856140350877193,300,9,1
SPCS2+ctrl,0.06095352,0.9821721495645761,1.0,300,9,1
BHLHE40+ctrl,0.9299182,0.20273380121216178,0.9508771929824561,300,10,1
HARS+ctrl,0.10887963,0.9828954916447401,0.9578947368421052,300,10,1
ATP5B+ctrl,0.094258845,0.9729986982420087,0.9666666666666668,300,10,1
DERL2+ctrl,0.015762726,0.9869004805332224,0.9964912280701754,300,10,1
TELO2+ctrl,0.22326319,0.7946717483819157,1.0,300,10,1
MRPL39+ctrl,0.17692572,0.904159252968384,0.9350877192982456,300,10,1
MANF+ctrl,0.040333584,0.985662949969992,0.9947368421052631,300,10,1
TARS+ctrl,0.36538005,0.8223994290456176,0.9719298245614034,300,10,1
TTI1+ctrl,0.21390578,0.9470063576009125,0.9649122807017543,300,10,1
SRP72+ctrl,0.015543631,0.9952202514687087,0.9982456140350877,300,10,1
SCYL1+ctrl,0.39808697,0.8812544699758291,0.9403508771929823,300,10,1
HYOU1+ctrl,0.090977736,0.948185430461308,0.9964912280701754,300,10,1
TMED10+ctrl,0.021906637,0.9944455813383684,0.9982456140350877,300,10,1
CCND3+ctrl,0.39168778,0.9026680910028517,0.9578947368421052,300,10,1
COPB1+ctrl,0.03775207,0.9882610817439854,0.9954887218045112,300,10,1
CARS+ctrl,0.18701366,0.9900759952142835,0.856140350877193,300,10,1
SPCS2+ctrl,0.04923632,0.9837096259107057,1.0,300,10,1
BHLHE40+ctrl,0.9310592,0.19147419859655201,0.9526315789473684,400,1,1
HARS+ctrl,0.10767431,0.982460961677134,0.9649122807017543,400,1,1
ATP5B+ctrl,0.09848686,0.9729458382353187,0.9666666666666668,400,1,1
DERL2+ctrl,0.013909926,0.9881648928958384,0.9964912280701754,400,1,1
TELO2+ctrl,0.21645123,0.7925376665480144,0.9982456140350877,400,1,1
MRPL39+ctrl,0.1754697,0.9068575961864553,0.9350877192982456,400,1,1
MANF+ctrl,0.038474992,0.9849116064142436,0.9947368421052631,400,1,1
TARS+ctrl,0.36207816,0.8197857541963458,0.9719298245614034,400,1,1
TTI1+ctrl,0.21066573,0.9475075071677566,0.9649122807017543,400,1,1
SRP72+ctrl,0.013040968,0.9946831973502412,0.9982456140350877,400,1,1
SCYL1+ctrl,0.40390068,0.8808235600590706,0.9421052631578948,400,1,1
HYOU1+ctrl,0.09724243,0.9465127112052869,0.9947368421052631,400,1,1
TMED10+ctrl,0.019182602,0.9941996130510233,0.9982456140350877,400,1,1
CCND3+ctrl,0.39324033,0.9053095439448953,0.9578947368421052,400,1,1
COPB1+ctrl,0.03781302,0.9885654207319021,0.9954887218045112,400,1,1
CARS+ctrl,0.18003027,0.990592529065907,0.856140350877193,400,1,1
SPCS2+ctrl,0.05937107,0.9822986497129023,1.0,400,1,1
BHLHE40+ctrl,0.9252701,0.2172707917925436,0.9526315789473684,400,2,1
HARS+ctrl,0.11001654,0.9824811359867454,0.9649122807017543,400,2,1
ATP5B+ctrl,0.099993885,0.9737411998212337,0.9666666666666668,400,2,1
DERL2+ctrl,0.014219947,0.9883533329484635,0.9964912280701754,400,2,1
TELO2+ctrl,0.21481602,0.796207408509872,0.9982456140350877,400,2,1
MRPL39+ctrl,0.17870618,0.9050557790324092,0.9385964912280702,400,2,1
MANF+ctrl,0.039811503,0.9844126867828891,0.9947368421052631,400,2,1
TARS+ctrl,0.3574715,0.8212938690558076,0.9719298245614034,400,2,1
TTI1+ctrl,0.21374969,0.9484473366755992,0.9649122807017543,400,2,1
SRP72+ctrl,0.0137064,0.9945793747028802,0.9982456140350877,400,2,1
SCYL1+ctrl,0.41137004,0.8795697251334786,0.9385964912280702,400,2,1
HYOU1+ctrl,0.09737818,0.9459991592739243,0.9947368421052631,400,2,1
TMED10+ctrl,0.02006541,0.9940266340854578,0.9982456140350877,400,2,1
CCND3+ctrl,0.39729843,0.9032445116899908,0.9578947368421052,400,2,1
COPB1+ctrl,0.041017093,0.9878691248595715,0.9954887218045112,400,2,1
CARS+ctrl,0.18393621,0.9907266795635223,0.856140350877193,400,2,1
SPCS2+ctrl,0.057305284,0.9828354160526942,1.0,400,2,1
BHLHE40+ctrl,0.93027025,0.19733715476468205,0.9508771929824561,400,3,1
HARS+ctrl,0.110275865,0.9836018299683928,0.9649122807017543,400,3,1
ATP5B+ctrl,0.099531025,0.9733090698719025,0.9666666666666668,400,3,1
DERL2+ctrl,0.014432876,0.9881517826349864,0.9964912280701754,400,3,1
TELO2+ctrl,0.21681611,0.7972826119448655,1.0,400,3,1
MRPL39+ctrl,0.17822355,0.9044067737995647,0.9368421052631579,400,3,1
MANF+ctrl,0.04020338,0.9850562290521339,0.9947368421052631,400,3,1
TARS+ctrl,0.36081263,0.821434298530221,0.9719298245614034,400,3,1
TTI1+ctrl,0.21259329,0.9492310823407024,0.9649122807017543,400,3,1
SRP72+ctrl,0.01473743,0.9950015965150669,0.9982456140350877,400,3,1
SCYL1+ctrl,0.41260865,0.8775421343743801,0.9403508771929823,400,3,1
HYOU1+ctrl,0.09309881,0.9483625103603117,0.9947368421052631,400,3,1
TMED10+ctrl,0.021710066,0.9939096947782673,0.9982456140350877,400,3,1
CCND3+ctrl,0.3899775,0.9042545133270323,0.9578947368421052,400,3,1
COPB1+ctrl,0.040630735,0.9881758680567145,0.9954887218045112,400,3,1
CARS+ctrl,0.18895012,0.9899444747716188,0.856140350877193,400,3,1
SPCS2+ctrl,0.052388586,0.984269765434874,1.0,400,3,1
BHLHE40+ctrl,0.9354445,0.17603368894197047,0.9526315789473684,400,4,1
HARS+ctrl,0.10713193,0.9830887019634247,0.9649122807017543,400,4,1
ATP5B+ctrl,0.09767551,0.9730540523305535,0.9666666666666668,400,4,1
DERL2+ctrl,0.014421604,0.9878324669243739,0.9964912280701754,400,4,1
TELO2+ctrl,0.2211708,0.7914879044792542,0.9982456140350877,400,4,1
MRPL39+ctrl,0.17511933,0.9058809782727621,0.9350877192982456,400,4,1
MANF+ctrl,0.039570507,0.9851910222205333,0.9947368421052631,400,4,1
TARS+ctrl,0.363001,0.8212992092594504,0.9719298245614034,400,4,1
TTI1+ctrl,0.21379535,0.9469444664428011,0.9649122807017543,400,4,1
SRP72+ctrl,0.014916615,0.9947519994457252,0.9982456140350877,400,4,1
SCYL1+ctrl,0.40644372,0.8790721641853452,0.9403508771929823,400,4,1
HYOU1+ctrl,0.09381968,0.9474940358486492,0.9947368421052631,400,4,1
TMED10+ctrl,0.020609949,0.9944775525364093,0.9982456140350877,400,4,1
CCND3+ctrl,0.3895956,0.9072054624557495,0.9578947368421052,400,4,1
COPB1+ctrl,0.038151186,0.9887517080642283,0.9954887218045112,400,4,1
CARS+ctrl,0.18303236,0.9903123006224632,0.856140350877193,400,4,1
SPCS2+ctrl,0.054156683,0.983217234028416,1.0,400,4,1
BHLHE40+ctrl,0.91852164,0.24985526339150965,0.9508771929824561,400,5,1
HARS+ctrl,0.11068558,0.9827821059152484,0.9578947368421052,400,5,1
ATP5B+ctrl,0.097810544,0.9721669694408774,0.9649122807017543,400,5,1
DERL2+ctrl,0.016305787,0.9870884314495925,0.9964912280701754,400,5,1
TELO2+ctrl,0.22066556,0.8011702545363732,1.0,400,5,1
MRPL39+ctrl,0.18065405,0.9016509990324266,0.9403508771929823,400,5,1
MANF+ctrl,0.04426713,0.9851255298126489,0.9947368421052631,400,5,1
TARS+ctrl,0.36691144,0.8211882626637816,0.9719298245614034,400,5,1
TTI1+ctrl,0.21854118,0.945220562745817,0.9649122807017543,400,5,1
SRP72+ctrl,0.017698817,0.9948366119060665,0.9982456140350877,400,5,1
SCYL1+ctrl,0.41566938,0.8712317366153002,0.9403508771929823,400,5,1
HYOU1+ctrl,0.094410226,0.945939849014394,0.9947368421052631,400,5,1
TMED10+ctrl,0.026200628,0.9932966203487013,0.9982456140350877,400,5,1
CCND3+ctrl,0.40116045,0.8965069027617574,0.9578947368421052,400,5,1
COPB1+ctrl,0.039306268,0.9880817630328238,0.9954887218045112,400,5,1
CARS+ctrl,0.18672636,0.9902654234319925,0.856140350877193,400,5,1
SPCS2+ctrl,0.046715025,0.9844753858942568,1.0,400,5,1
BHLHE40+ctrl,0.93019605,0.19670121028320864,0.9508771929824561,400,6,1
HARS+ctrl,0.11091123,0.9827712820842862,0.9578947368421052,400,6,1
ATP5B+ctrl,0.09712456,0.9739126060158014,0.9666666666666668,400,6,1
DERL2+ctrl,0.014048375,0.988116389252923,0.9964912280701754,400,6,1
TELO2+ctrl,0.21421693,0.7961446052195242,1.0,400,6,1
MRPL39+ctrl,0.17570081,0.9065582541516051,0.9403508771929823,400,6,1
MANF+ctrl,0.0378702,0.9848646320169792,0.9947368421052631,400,6,1
TARS+ctrl,0.35839304,0.8215466756373644,0.9719298245614034,400,6,1
TTI1+ctrl,0.20887512,0.9502205806784332,0.9649122807017543,400,6,1
SRP72+ctrl,0.012793391,0.9950055237859488,0.9982456140350877,400,6,1
SCYL1+ctrl,0.40017983,0.8843546211719513,0.9421052631578948,400,6,1
HYOU1+ctrl,0.0938725,0.9484804529056419,0.9964912280701754,400,6,1
TMED10+ctrl,0.018967949,0.9941765126714017,0.9982456140350877,400,6,1
CCND3+ctrl,0.3882149,0.9051013486459851,0.9578947368421052,400,6,1
COPB1+ctrl,0.03988475,0.987867736723274,0.9954887218045112,400,6,1
CARS+ctrl,0.1872226,0.9900966202840209,0.856140350877193,400,6,1
SPCS2+ctrl,0.057276938,0.9833812247889,1.0,400,6,1
BHLHE40+ctrl,0.9256758,0.216422296827659,0.9526315789473684,400,7,1
HARS+ctrl,0.11074559,0.983135643415153,0.9649122807017543,400,7,1
ATP5B+ctrl,0.09880111,0.9733673417940736,0.9666666666666668,400,7,1
DERL2+ctrl,0.014751123,0.9879102009065264,0.9964912280701754,400,7,1
TELO2+ctrl,0.21590784,0.7992796993557931,0.9982456140350877,400,7,1
MRPL39+ctrl,0.17953561,0.903701551433187,0.9350877192982456,400,7,1
MANF+ctrl,0.0408073,0.9848488024435937,0.9947368421052631,400,7,1
TARS+ctrl,0.35997602,0.8217137837782502,0.9719298245614034,400,7,1
TTI1+ctrl,0.21442884,0.94825523882173,0.9649122807017543,400,7,1
SRP72+ctrl,0.014764666,0.994877041579457,0.9982456140350877,400,7,1
SCYL1+ctrl,0.41795385,0.873529520817101,0.9403508771929823,400,7,1
HYOU1+ctrl,0.094829746,0.9470460034208372,0.9947368421052631,400,7,1
TMED10+ctrl,0.022692978,0.9933869946107734,0.9982456140350877,400,7,1
CCND3+ctrl,0.3945228,0.9015121276024729,0.9578947368421052,400,7,1
COPB1+ctrl,0.041155215,0.9876921148970723,0.9954887218045112,400,7,1
CARS+ctrl,0.18704025,0.9903622698038816,0.856140350877193,400,7,1
SPCS2+ctrl,0.053112365,0.98409968417036,1.0,400,7,1
BHLHE40+ctrl,0.9356418,0.17346262256614864,0.9508771929824561,400,8,1
HARS+ctrl,0.10943011,0.9829298024997115,0.9578947368421052,400,8,1
ATP5B+ctrl,0.09575452,0.973672654479742,0.9666666666666668,400,8,1
DERL2+ctrl,0.013716576,0.9883185701205548,0.9964912280701754,400,8,1
TELO2+ctrl,0.21441405,0.7961638337546901,1.0,400,8,1
MRPL39+ctrl,0.1730846,0.9080279750050977,0.9403508771929823,400,8,1
MANF+ctrl,0.037112575,0.9851998453959823,0.9947368421052631,400,8,1
TARS+ctrl,0.3606504,0.8208768088370562,0.9719298245614034,400,8,1
TTI1+ctrl,0.2080485,0.9494684734381735,0.9649122807017543,400,8,1
SRP72+ctrl,0.012535896,0.9950191632669885,0.9982456140350877,400,8,1
SCYL1+ctrl,0.39714885,0.8839720487594604,0.9421052631578948,400,8,1
HYOU1+ctrl,0.09358944,0.9484594860987272,0.9964912280701754,400,8,1
TMED10+ctrl,0.018501876,0.9942101088818163,0.9982456140350877,400,8,1
CCND3+ctrl,0.38577566,0.9069979442283511,0.9578947368421052,400,8,1
COPB1+ctrl,0.037878048,0.9882737039588392,0.9954887218045112,400,8,1
CARS+ctrl,0.18533947,0.9901191489771008,0.856140350877193,400,8,1
SPCS2+ctrl,0.056830604,0.9831844908294443,1.0,400,8,1
BHLHE40+ctrl,0.9331874,0.1821464083623141,0.9526315789473684,400,9,1
HARS+ctrl,0.108308196,0.9830121342092752,0.9649122807017543,400,9,1
ATP5B+ctrl,0.09998531,0.9731675582006574,0.9666666666666668,400,9,1
DERL2+ctrl,0.013732204,0.9884692193282945,0.9964912280701754,400,9,1
TELO2+ctrl,0.2165171,0.7912571180704617,0.9982456140350877,400,9,1
MRPL39+ctrl,0.17591676,0.9069644897826947,0.9350877192982456,400,9,1
MANF+ctrl,0.037716646,0.9848296114942059,0.9947368421052631,400,9,1
TARS+ctrl,0.35797435,0.8210086207836866,0.9719298245614034,400,9,1
TTI1+ctrl,0.21047308,0.9486987642012537,0.9649122807017543,400,9,1
SRP72+ctrl,0.012558193,0.9947514615487307,0.9982456140350877,400,9,1
SCYL1+ctrl,0.407858,0.8809913964942098,0.9421052631578948,400,9,1
HYOU1+ctrl,0.096815,0.9476821891148575,0.9947368421052631,400,9,1
TMED10+ctrl,0.018714298,0.9941964687895961,0.9982456140350877,400,9,1
CCND3+ctrl,0.38998032,0.9072858220897615,0.9578947368421052,400,9,1
COPB1+ctrl,0.039458875,0.9884475544095039,0.9954887218045112,400,9,1
CARS+ctrl,0.18270235,0.9904503962025046,0.856140350877193,400,9,1
SPCS2+ctrl,0.06057497,0.9826528417797817,1.0,400,9,1
BHLHE40+ctrl,0.9284417,0.2098105000331998,0.9508771929824561,400,10,1
HARS+ctrl,0.11041912,0.9833849463611841,0.9578947368421052,400,10,1
ATP5B+ctrl,0.09400285,0.97321084048599,0.9666666666666668,400,10,1
DERL2+ctrl,0.015624933,0.9872250048865681,0.9964912280701754,400,10,1
TELO2+ctrl,0.22265069,0.7969927270987682,1.0,400,10,1
MRPL39+ctrl,0.17661743,0.9042126197309699,0.9403508771929823,400,10,1
MANF+ctrl,0.041302793,0.9853213068563491,0.9947368421052631,400,10,1
TARS+ctrl,0.36390984,0.8232848895713687,0.9719298245614034,400,10,1
TTI1+ctrl,0.21276888,0.9488265828695148,0.9649122807017543,400,10,1
SRP72+ctrl,0.016383018,0.9952196685771924,0.9982456140350877,400,10,1
SCYL1+ctrl,0.4001542,0.8803640929982066,0.9403508771929823,400,10,1
HYOU1+ctrl,0.08961918,0.9487771194399102,0.9964912280701754,400,10,1
